INGBS0013063,CXP,C1_SS_BNL_NE08_1,GigabitEthernet0/3/0,C1_ACN1_L005=C1_SS_BNL_NE08_1 Ten0/3/0-to-C1_ADDC_EO_AYY_NE08_1 Ten0/1/1,Ethernet,-11.1,,--,Normal,-1,-15.8,1.19,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,--,10GBase-ER,,C1_SS_BNL_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,สฟฟ.บ้านเลน 1,Not Match,
N3374079072,CXP,C3_SS_BPB_NE08_1,GigabitEthernet0/1/0,C3_WACN1_L03=C3_SS_BPB_NE08_1 Ten0/1/0-to-C3_SS_BPB_NE40E_1 Ten2/0/1,Ethernet,-2.58,,--,Normal,-1,-9.9,-2.42,,--,Normal,-1,-7.3,MultiMode,10000,850,80,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+     ,--,--,34060494,10GBase-SR,,C3_SS_BPB_NE08_1-GigabitEthernet0/1/0,,0,Ph#1,สฟฟ.บ้านโป่ง 2,Not Match,
INGBT0193206,CXP,C3_SS_BPB_NE08_1,GigabitEthernet0/1/1,C3_ACN1_L006=C3_SS_BPB_NE08_1 Ten0/1/1-to-C3_SS_TMK_NE08_1 Ten0/3/0,Ethernet,-8.59,,--,Normal,-1,-15.8,0.74,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_SS_BPB_NE08_1-GigabitEthernet0/1/1,,0,Ph#1,สฟฟ.บ้านโป่ง 2,Not Match,
N3374080360,CXP,C3_SS_BPB_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L004=C3_SS_BPB_NE08_1 Ten0/3/0-to-C3_SS_BEA_NE08_1 Ten0/3/0,Ethernet,-2.97,,--,Normal,-1,-9.9,-2.16,,--,Normal,-1,-7.3,MultiMode,10000,850,80,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+     ,--,--,,10GBase-SR,,C3_SS_BPB_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,สฟฟ.บ้านโป่ง 2,Not Match,
Z16440PG5,CXP,C3_SS_TMK_NE08_1,GigabitEthernet0/1/0,C3_ACN1_L007=C3_SS_TMK_NE08_1 Ten0/1/0-to-C3_EO_WH_KCI_NE08_1 Ten0/3/0,Ethernet,-18.79,,--,Normal,-7,-23.97,1.51,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_SS_TMK_NE08_1-GigabitEthernet0/1/0,,0,Ph#1,สฟฟ.ท่ามะกา,Not Match,
INGBS0475446,CXP,C3_SS_TMK_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L006=C3_SS_TMK_NE08_1 Ten0/3/0-to-C3_SS_BPB_NE08_1 Ten0/1/1,Ethernet,-10.45,,--,Normal,-1,-15.8,1.11,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_SS_TMK_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,สฟฟ.ท่ามะกา,Not Match,
BP195300550073,CXP,C3_EO_WH_KCI_NE08_1,GigabitEthernet0/1/0,C3_ACN1_L019=C3_KCI_NE08_1_EO_WH 10GE0/1/0-to-C3_BOP_NE08_1_SS 10GE0/3/0,Ethernet,-11.33,,--,Normal,-7,-23.97,1.51,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-411-C45 ,--,--,,10GBase-ZX,,C3_EO_WH_KCI_NE08_1-GigabitEthernet0/1/0,,คลังพัสดุกาญจนบุรี,Ph#2,กฟจ.กาญจนบุรี ,Not Match,
N339BQ24022,CXP,C3_EO_WH_KCI_NE08_1,GigabitEthernet0/1/1,C3_ACN1_L019=C3_KCI_NE08_1_EO_WH 10GE0/1/0-to-C3_WH_KCI_NE40>10GE3/0/10,Ethernet,-2.47,,--,Normal,-1,-9.9,-2.51,,--,Normal,-1,-7.3,MultiMode,10000,850,80,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+     ,--,--,34060494,10GBase-SR,,C3_EO_WH_KCI_NE08_1-GigabitEthernet0/1/1,,คลังพัสดุกาญจนบุรี,Ph#2,กฟจ.กาญจนบุรี ,Not Match,
Z16440PK6,CXP,C3_EO_WH_KCI_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L007=C3_EO_WH_KCI_NE08_1 Ten0/3/0-to-C3_SS_TMK_NE08_1 Ten0/1/0,Ethernet,-18.32,,--,Normal,-7,-23.97,1.53,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_EO_WH_KCI_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,กฟจ.กาญจนบุรี ,Not Match,
Z16440PYX,CXP,C3_EO_WH_KCI_NE08_1,GigabitEthernet0/5/0,C3_ACN1_L049=C3_WH_KCI_NE08_1 10GE0/5/0-to-C3_SS_PTU_NE8K_1 10GE0/3/0,Ethernet,-17.61,,--,Normal,-7,-23.97,1.56,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_EO_WH_KCI_NE08_1-GigabitEthernet0/5/0,,0,Ph#1,กฟจ.กาญจนบุรี ,Not Match,
MB20201841313,CXP,C3_EO_PNN_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L008=C3_EO_PNN_NE08_1 Ten0/3/0-to-C3_EO_WH_KCI_NE08_1 Ten0/5/0,Ethernet,-4.8,,--,Normal,0.49,-14.4,-3.31,,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE      ,Unknown,--,--,Dual-fiber Bidirectional,MTRS-02X13-G    ,--,--,34060742,10GBase-LR,,C3_EO_PNN_NE08_1-GigabitEthernet0/3/0,,กฟย.พนมทวน,Ph#4,กฟอ.พนมทวน,Not Match,
Z16440PUM,CXP,C3_EO_PNN_NE08_1,GigabitEthernet0/5/0,C3_ACN1_L011=C3_EO_PNN_NE08_1 10GE0/5/0-to-C3_SS_UTO_NE8K_2 10GE0/5/0,Ethernet,-11.38,,--,Normal,-7,-23.97,1.39,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_EO_PNN_NE08_1-GigabitEthernet0/5/0,,0,Ph#1,กฟอ.พนมทวน,Not Match,
BP195300550970,CXP,C3_SS_UTO_NE08_1,GigabitEthernet0/1/0,C3_ACN1_L045=C3_SS_UTO_NE08_1 10GE0/1/4-to-C3_EO_LUK_NE08_1 10GE0/4/0,Ethernet,-10.99,,--,Normal,-7,-23.97,1.46,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-411-C45 ,--,--,--,10GBase-ZX,,C3_SS_UTO_NE08_1-GigabitEthernet0/1/0,,สฟฟ.อู่ทอง,Ph#2,สฟฟ.อู่ทอง,Match,
N339BQ58320,CXP,C3_SS_UTO_NE08_1,GigabitEthernet0/2/0,C3_ACN1_L047=C3_UTG_NE08_1_SS 10GE0/2/0-to-C3_UTG_NE08_2_SS 10GE0/2/0,Ethernet,-3.39,,--,Normal,-1,-9.9,-2.63,,--,Normal,-1,-7.3,MultiMode,10000,850,80,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+     ,--,--,34060494,10GBase-SR,,C3_SS_UTO_NE08_1-GigabitEthernet0/2/0,,สฟฟ.อู่ทอง,Ph#3,สฟฟ.อู่ทอง,Match,
U7SA3B02003,CXP,C3_EO_ST_NE08_1,GigabitEthernet0/2/0,C3_ACN1_L015=C3_ST_NE08_1_EO 10GE0/2/0-to-C3_UTG_NE08_1_EO 10GE0/3/0,Ethernet,-5.72,,--,Normal,-1,-15.8,0.73,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1503-BC+     ,--,--,34060796,10GBase-ER,,C3_EO_ST_NE08_1-GigabitEthernet0/2/0,,กฟย.สวนแตง,Ph#2,กฟย.สวนแตง,Match,
INGBS0472321,CXP,C3_EO_ST_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L012=C3_EO_ST_NE08_1 Ten0/3/0-to-C3_SS_UTO_NE08_1 Ten0/1/1,Ethernet,-12.37,,--,Normal,-1,-15.8,1.27,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_EO_ST_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,กฟย.สวนแตง,Not Match,
Z16440Q0U,CXP,C3_EO_ST_NE08_1,GigabitEthernet0/5/0,C3_ACN1_L001=C3_EO_ST_NE08_1 Ten0/5/0-to-C3_EO_SPI_NE08_1 Ten0/1/1,Ethernet,-15.3,,--,Normal,-7,-23.97,1.29,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_EO_ST_NE08_1-GigabitEthernet0/5/0,,0,Ph#1,กฟย.สวนแตง,Not Match,
N3374082851,CXP,C3_EO_SPI_NE08_1,GigabitEthernet0/1/0,C3_WACN1_L01=C3_EO_SPI_NE08_1 Ten0/1/0-to-C3_ADDC_SPI_A9K Ten 0/2/1/3,Ethernet,-2.88,,--,Normal,-1,-9.9,-2.2,,--,Normal,-1,-7.3,MultiMode,10000,850,80,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+     ,--,--,34060494,10GBase-SR,,C3_EO_SPI_NE08_1-GigabitEthernet0/1/0,,0,Ph#1,กฟจ.สุพรรณบุรี,Not Match,
Z16440PRE,CXP,C3_EO_SPI_NE08_1,GigabitEthernet0/1/1,C3_ACN1_L001=C3_EO_SPI_NE08_1 Ten0/1/1-to-C3_EO_ST_NE08_1 Ten 0/5/0,Ethernet,-15.98,,--,Normal,-7,-23.97,1.15,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_EO_SPI_NE08_1-GigabitEthernet0/1/1,,0,Ph#1,กฟจ.สุพรรณบุรี,Not Match,
Z16440PQ7,CXP,C3_EO_SPI_NE08_1,GigabitEthernet0/2/0,C3_ACN1_L002=C3_SPI_NE08_1_EO 10GE0/2/0-to-C3_SPB_NE8K_1_SS 10GE0/3/0,Ethernet,-18.63,,--,Normal,-7,-23.97,1.31,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_EO_SPI_NE08_1-GigabitEthernet0/2/0,,0,Ph#1,กฟจ.สุพรรณบุรี,Not Match,
INGBS0010694,CXP,C3_EO_SPI_NE08_1,GigabitEthernet0/2/1,C3_ACN1_L003=C3_EO_SPI_NE08_1 Ten0/2/1-to-C3_SS_SPA_NE08_1 Ten 0/3/0,Ethernet,-10.19,,--,Normal,-1,-15.8,1.17,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_EO_SPI_NE08_1-GigabitEthernet0/2/1,,0,Ph#1,กฟจ.สุพรรณบุรี,Not Match,
U7SA3B02899,CXP,C3_EO_SPI_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L027=C3_SPI_NE08_1_EO 10GE0/3/0-to-C3_SPC_NE08_1_EO 10GE0/1/1,Ethernet,-15.51,,--,Normal,-1,-15.8,0.71,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1503-BC+     ,--,--,34060796,10GBase-ER,,C3_EO_SPI_NE08_1-GigabitEthernet0/3/0,,กฟจ.สุพรรณบุรี,Ph#2,กฟจ.สุพรรณบุรี,Match,
BP195300550989,CXP,C3_SS_SPA_NE08_1,GigabitEthernet0/2/0,C3_ACN1_L022=C3_SPA_NE08_1_SS 10GE0/2/0-to-C3_DOA_NE08_1_SS 10GE0/3/0,Ethernet,-17.23,,--,Normal,-7,-23.97,1.4,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-411-C45 ,--,--,--,10GBase-ZX,,C3_SS_SPA_NE08_1-GigabitEthernet0/2/0,,สฟฟ.สุพรรณบุรี,Ph#2,สฟฟ.สุพรรณบุรี,Match,
INGBS0473265,CXP,C3_SS_SPA_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L003=C3_SS_SPA_NE08_1 Ten0/3/0-to-C3_EO_SPI_NE08_1 Ten0/2/1,Ethernet,-12.52,,--,Normal,-1,-15.8,1.2,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_SS_SPA_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,สฟฟ.สุพรรณบุรี,Not Match,
INGBS0010644,CXP,C3_SS_SPA_NE08_1,GigabitEthernet0/5/0,C3_ACN1_L035=C3_SS_SPA_NE08_1 10GE0/5/0-to-C3_WH_SPA_NE08_1 10GE0/3/0,Ethernet,-6.5,,--,Normal,-1,-15.8,1.52,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_SS_SPA_NE08_1-GigabitEthernet0/5/0,,0,Ph#1,สฟฟ.สุพรรณบุรี,Not Match,
U7SA3B02902,CXP,C3_EO_BPM_NE08_1,GigabitEthernet0/1/0,C3_ACN1_L013=C3_BGM_NE08_1_EO 10GE0/1/0-to-C3_BGM_NE08_1_SS 10GE0/4/0,Ethernet,-9.41,,--,Normal,-1,-15.8,0.11,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1503-BC+     ,--,--,--,10GBase-ER,,C3_EO_BPM_NE08_1-GigabitEthernet0/1/0,,กฟอ.บางปลาม้า,Ph#2,กฟอ.บางปลาม้า,Match,
EB195100260381,CXP,C3_EO_BPM_NE08_1,GigabitEthernet0/2/0,C3_ACN1_L041=C3_BGM_NE08_1_EO 10GE0/2/0-to-C3_MKS_NE80_1_EO 10GE0/4/0,Ethernet,-4.21,,--,Normal,-1,-15.8,0,,--,--,4,-4.7,SingleMode,10000,1550,40000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-410     ,--,--,--,10GBase-ER,,C3_EO_BPM_NE08_1-GigabitEthernet0/2/0,,กฟอ.บางปลาม้า,Ph#3,กฟอ.บางปลาม้า,Match,
INGBT0190824,CXP,C3_EO_BPM_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L009=C3_EO_BGM_NE08_1 10GE0/3/0-to-C3_WH_SPA_NE08_1 10GE0/4/0,Ethernet,-3.59,,--,Normal,-1,-15.8,1.15,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,--,10GBase-ER,,C3_EO_BPM_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,กฟอ.บางปลาม้า,Not Match,
Z16440Q16,CXP,C3_EO_BPM_NE08_1,GigabitEthernet0/5/0,C3_ACN1_L010=C3_EO_BPM_NE08_1 Ten0/5/0-to-C3_SS_SPN_NE08_1 Ten0/3/0,Ethernet,-13.61,,--,Normal,-7,-23.97,1.43,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,--,10GBase-ZX,,C3_EO_BPM_NE08_1-GigabitEthernet0/5/0,,0,Ph#1,กฟอ.บางปลาม้า,Not Match,
EB195100260380,CXP,C3_SS_SPN_NE08_1,GigabitEthernet0/1/0,C3_ACN1_L042=C3_SPN_NE08_1_SS 10GE0/1/0-to-C3_BLG_NE80_1_EO 10GE0/1/0,Ethernet,-3.09,,--,Normal,-1,-15.8,0.08,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-410     ,--,--,34060796,10GBase-ER,,C3_SS_SPN_NE08_1-GigabitEthernet0/1/0,,สฟฟ.สองพี่น้อง,Ph#3,สฟฟ.สองพี่น้อง,Match,
Z16440PJT,CXP,C3_SS_SPN_NE08_1,GigabitEthernet0/1/1,C3_ACN1_L005=C3_SS_SPN_NE08_1 Ten0/1/1-to-C3_SS_BEA_NE08_1 Ten0/1/1,Ethernet,-9.49,,--,Normal,-7,-23.97,1.29,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_SS_SPN_NE08_1-GigabitEthernet0/1/1,,0,Ph#1,สฟฟ.สองพี่น้อง,Not Match,
U7SA3B02189,CXP,C3_SS_SPN_NE08_1,GigabitEthernet0/2/0,C3_ACN1_L032=C3_SPN_NE08_1_SS 10GE0/2/0-to-C3_SPN_NE08_1_EO 10GE0/3/0,Ethernet,-4.28,,--,Normal,-1,-15.8,0.69,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF1503-BC+     ,--,--,34060796,10GBase-ER,,C3_SS_SPN_NE08_1-GigabitEthernet0/2/0,,สฟฟ.สองพี่น้อง,Ph#2,สฟฟ.สองพี่น้อง,Match,
Z16440PJ4,CXP,C3_SS_SPN_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L010=C3_SS_SPN_NE08_1 Ten0/3/0-to-C3_EO_BPM_NE08 Ten0/5/0,Ethernet,-13.64,,--,Normal,-7,-23.97,1.11,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,C3_SS_SPN_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,สฟฟ.สองพี่น้อง,Not Match,
N3374080830,CXP,C3_SS_BEA_NE08_1,GigabitEthernet0/1/0,C3_WACN1_L02=C3_SS_BEA_NE08_1 Ten0/1/0-to-C3_SS_BEA_NE40E_1 Ten 3/0/2,Ethernet,-2.53,,--,Normal,-1,-9.9,-2.3,,--,Normal,-1,-7.3,MultiMode,10000,850,80,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+     ,--,--,--,10GBase-SR,,C3_SS_BEA_NE08_1-GigabitEthernet0/1/0,,0,Ph#1,สฟฟ.บางเลน,Not Match,
Z16440PQG,CXP,C3_SS_BEA_NE08_1,GigabitEthernet0/1/1,C3_ACN1_L005=C3_SS_BEA_NE08_1 Ten0/1/1-to-C3_SS_SPN_NE08_1 Ten 0/5/0,Ethernet,-10.31,,--,Normal,-7,-23.97,1.19,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,--,10GBase-ZX,,C3_SS_BEA_NE08_1-GigabitEthernet0/1/1,,0,Ph#1,สฟฟ.บางเลน,Not Match,
03T118401078,CXP,C3_SS_BEA_NE08_1,GigabitEthernet0/2/0,C3_ACN1_L043=C3_SS_BEA_NE08_1 10GE0/2/0-to-C3_BLG_NE80_1_EO 10GE0/4/0,Ethernet,-10.49,,--,Normal,-7,-24.08,1.17,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,SumitomoElectric,Unknown,--,--,Dual-fiber Bidirectional,SPP5100ZX-H2    ,--,--,,10GBase-ZX,,C3_SS_BEA_NE08_1-GigabitEthernet0/2/0,,สฟฟ.บางเลน,Ph#3,สฟฟ.บางเลน,Match,
N3374080939,CXP,C3_SS_BEA_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L004=C3_SS_BEA_NE08_1 Ten0/3/0-to-C3_SS_BPB_NE08_1 Ten 0/3/0,Ethernet,-2.91,,--,Normal,-1,-9.9,-2.35,,--,Normal,-1,-7.3,MultiMode,10000,850,80,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+     ,--,--,--,10GBase-SR,,C3_SS_BEA_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,สฟฟ.บางเลน,Not Match,
INGBS0473850,CXP,C3_EO_NPM_NE08_1,GigabitEthernet0/1/0,C3_ACN2_L006=C3_EO_NPM_NE08_1 Ten0/1/0-to-C3_ADDC_EO_NPM_NE08_1 Ten0/1/1,Ethernet,-12.44,,--,Normal,-1,-15.8,1.19,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,--,10GBase-ER,,C3_EO_NPM_NE08_1-GigabitEthernet0/1/0,,0,Ph#1,กฟจ.นครปฐม,Not Match,
INGBS0473845,CXP,C3_EO_NPM_NE08_1,GigabitEthernet0/1/1,C3_ACN2_L010=C3_EO_NPM_NE08_1 Ten0/1/1-to-C3_SS_BPA_NE08_1 Ten0/3/0,Ethernet,-4.49,,--,Normal,-1,-15.8,0.91,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,--,10GBase-ER,,C3_EO_NPM_NE08_1-GigabitEthernet0/1/1,,0,Ph#1,กฟจ.นครปฐม,Not Match,
Z16440PH3,CXP,C3_EO_NPM_NE08_1,GigabitEthernet0/2/0,C3_ACN2_L008=C3_EO_NPM_NE08_1 Ten0/2/0-to-C3_EO_DOT_NE08-1 Ten0/5/0,Ethernet,-18.35,,--,Normal,-7,-23.97,1.48,,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK          ,Unknown,--,--,Dual-fiber Bidirectional,TPP1XGKZRCZABE2G,--,--,--,10GBase-ZX,,C3_EO_NPM_NE08_1-GigabitEthernet0/2/0,,0,Ph#1,กฟจ.นครปฐม,Not Match,
INGBS0473894,CXP,C3_EO_NPM_NE08_1,GigabitEthernet0/2/1,C3_ACN2_L009=C3_EO_NPM_NE08_1 Ten0/2/1-to-C3_SS_NPU_NE08_1 Ten0/3/0,Ethernet,-6.72,,--,Normal,-1,-15.8,1.01,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,--,10GBase-ER,,C3_EO_NPM_NE08_1-GigabitEthernet0/2/1,,0,Ph#1,กฟจ.นครปฐม,Not Match,
EB195100260389,CXP,C3_EO_NPM_NE08_1,GigabitEthernet0/3/0,C3_ACN2_L018=C3_NKM_NE08_1_EO 10GE0/3/0-to-C3_NPV_NE08_1_SS 10GE0/3/0,Ethernet,-5.84,,--,Normal,-1,-15.8,0.27,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-410     ,--,--,--,10GBase-ER,,C3_EO_NPM_NE08_1-GigabitEthernet0/3/0,,กฟจ.นครปฐม,Ph#3,กฟจ.นครปฐม,Match,
EB195100260384,CXP,C3_SS_BPA_NE08_1,GigabitEthernet0/2/0,C3_ACN2_L019=C3_BPA_NE08_1_SS 10GE0/2/0-to-C3_SS_NPW_NE08_1 10GE0/3/0,Ethernet,-2.98,,--,Normal,-1,-15.8,0.3,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD             ,Unknown,--,--,Dual-fiber Bidirectional,RTXM228-410     ,--,--,34060796,10GBase-ER,,C3_SS_BPA_NE08_1-GigabitEthernet0/2/0,,สฟฟ.บ้านโป่ง 1,Ph#3,สฟฟ.บ้านโป่ง 1,Match,
INGBS0471018,CXP,C3_SS_BPA_NE08_1,GigabitEthernet0/3/0,C3_ACN2_L010=C3_SS_BPA_NE08_1 Ten0/3/0-to-C3_EO_NPM_NE08_1 Ten0/1/1,Ethernet,-6.28,,--,Normal,-1,-15.8,1.08,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_SS_BPA_NE08_1-GigabitEthernet0/3/0,,0,Ph#1,สฟฟ.บ้านโป่ง 1,Not Match,
INGBT0190275,CXP,C3_SS_BPA_NE08_1,GigabitEthernet0/5/0,C3_ACN2_L022=C3_SS_BPA_NE08_1 10GE0/5/0-to-C3_SS_BPC_NE8K_1 10GE0/3/1,Ethernet,-11.71,,--,Normal,-1,-15.8,0.95,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_SS_BPA_NE08_1-GigabitEthernet0/5/0,,0,Ph#1,สฟฟ.บ้านโป่ง 1,Not Match,
N3374061508,CXP,C3_SS_BPB_NE08_2,GigabitEthernet0/1/0,C3_WACN2_L02=C3_SS_BPB_NE08_2 Ten0/1/0-to-C3_SS_BPB_NE40E_1 Ten3/0/2,Ethernet,-3.19,,--,Normal,-1,-9.9,-2.34,,--,Normal,-1,-7.3,MultiMode,10000,850,80,LC,Hisense         ,Unknown,--,--,Dual-fiber Bidirectional,LTF8502-BC+     ,--,--,34060494,10GBase-SR,,C3_SS_BPB_NE08_2-GigabitEthernet0/1/0,,0,Ph#1,สฟฟ.บ้านโป่ง 2,Not Match,
INGBS0470450,CXP,C3_SS_BPB_NE08_2,GigabitEthernet0/1/1,C3_ACN2_L005=C3_SS_BPB_NE08_2 10GE0/1/1-to-C3_SS_BPC_NE8K_1 10GE0/3/0,Ethernet,-6.75,,--,Normal,-1,-15.8,0.9,,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,INNOLIGHT       ,Unknown,--,--,Dual-fiber Bidirectional,TR-PX15E-N00    ,--,--,34060796,10GBase-ER,,C3_SS_BPB_NE08_2-GigabitEthernet0/1/1,,0,Ph#1,สฟฟ.บ้านโป่ง 2,Not Match,
